rating_id,uName,gID,rating_date,rating
whagwood9666,whagwood,9666,2017-05-09,5
whagwood4456,whagwood,4456,2016-10-16,4
whagwood10545,whagwood,10545,2016-10-08,4
whagwood11774,whagwood,11774,2018-04-14,5
whagwood9991,whagwood,9991,2017-07-29,4
whagwood4522,whagwood,4522,2019-01-14,1
whagwood2935,whagwood,2935,2016-06-19,4
whagwood3045,whagwood,3045,2015-10-03,2
gbedard5993,gbedard,5993,2019-09-02,3
gbedard12178,gbedard,12178,2019-03-26,1
gbedard5082,gbedard,5082,2018-10-27,4
gbedard12008,gbedard,12008,2019-04-16,4
gbedard12092,gbedard,12092,2019-05-10,2
gbedard4344,gbedard,4344,2019-02-13,4
gbedard8886,gbedard,8886,2019-08-13,4
gbedard5092,gbedard,5092,2018-09-24,4
gbedard3582,gbedard,3582,2018-09-29,4
cescalona8518,cescalona,8518,2017-08-02,5
cescalona10214,cescalona,10214,2018-05-17,4
cescalona2285,cescalona,2285,2018-01-05,2
cescalona460,cescalona,460,2018-05-05,2
cescalona259,cescalona,259,2017-06-20,3
cescalona12037,cescalona,12037,2018-12-10,2
cescalona970,cescalona,970,2019-04-04,3
cescalona8317,cescalona,8317,2019-01-20,2
cescalona871,cescalona,871,2019-06-20,4
cescalona5499,cescalona,5499,2017-06-25,3
cescalona9678,cescalona,9678,2019-09-07,4
cescalona7254,cescalona,7254,2017-05-29,4
cescalona9916,cescalona,9916,2018-05-09,4
cescalona7663,cescalona,7663,2017-08-28,3
dgouin8570,dgouin,8570,2016-06-26,5
dgouin5467,dgouin,5467,2018-06-04,4
dgouin7470,dgouin,7470,2015-10-22,4
dgouin118,dgouin,118,2019-02-16,5
dgouin4004,dgouin,4004,2015-10-25,3
dgouin6749,dgouin,6749,2019-04-30,5
dgouin3630,dgouin,3630,2018-09-18,3
dgouin1886,dgouin,1886,2017-11-27,3
dgouin7333,dgouin,7333,2017-07-10,2
dgouin9894,dgouin,9894,2019-06-26,2
dgouin9046,dgouin,9046,2018-05-04,1
dgouin7764,dgouin,7764,2018-03-14,3
dgouin7617,dgouin,7617,2017-01-21,2
dgouin4286,dgouin,4286,2018-05-15,2
dgouin11880,dgouin,11880,2018-02-17,4
dgouin2547,dgouin,2547,2016-10-27,5
dgouin10546,dgouin,10546,2016-09-21,4
dgouin10079,dgouin,10079,2019-06-04,4
dgouin8445,dgouin,8445,2019-06-26,4
stesterman10860,stesterman,10860,2018-06-13,3
stesterman3106,stesterman,3106,2019-05-06,4
stesterman11253,stesterman,11253,2018-12-24,2
stesterman1627,stesterman,1627,2018-12-27,3
stesterman5267,stesterman,5267,2018-12-07,5
dbalderas7036,dbalderas,7036,2019-04-12,4
dbalderas6856,dbalderas,6856,2017-01-19,2
dbalderas3414,dbalderas,3414,2018-07-02,2
dbalderas3801,dbalderas,3801,2018-08-11,5
dbalderas1403,dbalderas,1403,2019-03-19,4
dbalderas3652,dbalderas,3652,2018-05-12,4
jdimartino9142,jdimartino,9142,2018-08-16,4
jdimartino4864,jdimartino,4864,2018-12-19,4
jdimartino7584,jdimartino,7584,2018-01-11,1
jdimartino8751,jdimartino,8751,2019-06-05,5
jdimartino8410,jdimartino,8410,2018-07-19,4
jdimartino8054,jdimartino,8054,2019-09-19,4
jdimartino6441,jdimartino,6441,2018-03-02,4
jdimartino242,jdimartino,242,2018-10-20,2
jdimartino9676,jdimartino,9676,2018-10-18,4
jdimartino1541,jdimartino,1541,2019-06-05,3
jdimartino8483,jdimartino,8483,2019-06-01,3
jdimartino6295,jdimartino,6295,2017-05-17,2
jdimartino9830,jdimartino,9830,2016-11-14,4
jdimartino11402,jdimartino,11402,2018-05-23,3
jdimartino7842,jdimartino,7842,2018-02-21,3
jdimartino1147,jdimartino,1147,2018-11-12,4
jdimartino5471,jdimartino,5471,2019-08-09,3
jdimartino10435,jdimartino,10435,2016-10-17,4
dradovich8325,dradovich,8325,2018-08-13,5
dradovich3880,dradovich,3880,2019-01-11,5
dradovich137,dradovich,137,2015-06-13,2
dradovich4040,dradovich,4040,2017-10-20,5
dradovich9213,dradovich,9213,2017-01-25,4
dradovich7891,dradovich,7891,2019-03-06,4
dradovich10263,dradovich,10263,2018-02-01,5
dradovich7120,dradovich,7120,2017-10-25,4
dradovich10612,dradovich,10612,2019-02-24,2
dradovich11794,dradovich,11794,2019-05-20,4
dradovich11843,dradovich,11843,2019-03-26,4
dradovich6561,dradovich,6561,2017-07-10,4
dradovich10512,dradovich,10512,2017-02-14,4
tburroughs5040,tburroughs,5040,2018-11-16,3
tburroughs10605,tburroughs,10605,2018-09-15,1
tburroughs11387,tburroughs,11387,2018-12-31,4
tburroughs11754,tburroughs,11754,2018-01-09,5
tburroughs2086,tburroughs,2086,2018-06-20,3
tburroughs5740,tburroughs,5740,2017-04-23,5
tburroughs7339,tburroughs,7339,2018-10-07,2
tburroughs972,tburroughs,972,2019-04-07,3
tburroughs4523,tburroughs,4523,2017-03-24,4
tburroughs10248,tburroughs,10248,2018-12-16,1
tburroughs10545,tburroughs,10545,2018-09-12,1
jholms7418,jholms,7418,2018-07-09,4
jholms2252,jholms,2252,2017-05-25,4
jholms376,jholms,376,2017-12-20,4
jholms8164,jholms,8164,2017-09-03,1
jholms312,jholms,312,2018-12-26,5
jholms3793,jholms,3793,2017-12-27,4
hbogart3811,hbogart,3811,2016-02-07,3
hbogart9377,hbogart,9377,2018-03-16,5
hbogart11057,hbogart,11057,2017-04-23,4
hbogart10581,hbogart,10581,2016-10-08,4
hbogart11451,hbogart,11451,2018-08-19,4
hbogart8661,hbogart,8661,2018-01-12,4
wbamber10114,wbamber,10114,2019-09-18,4
wbamber7179,wbamber,7179,2018-05-01,1
wbamber6666,wbamber,6666,2018-02-10,5
wbamber2042,wbamber,2042,2017-03-14,3
wbamber9814,wbamber,9814,2017-12-14,5
wbamber5719,wbamber,5719,2018-03-16,4
wbamber6326,wbamber,6326,2018-09-07,5
wbamber1387,wbamber,1387,2016-12-28,4
wbamber1001,wbamber,1001,2019-06-17,4
wbamber3416,wbamber,3416,2016-12-11,4
wbamber12131,wbamber,12131,2017-04-04,4
wbamber11424,wbamber,11424,2018-03-18,5
wbamber7301,wbamber,7301,2016-11-27,5
wbamber11186,wbamber,11186,2019-05-29,4
wbamber5109,wbamber,5109,2019-05-26,2
wbamber2035,wbamber,2035,2016-12-20,2
wbamber7512,wbamber,7512,2016-02-25,1
wbamber11787,wbamber,11787,2018-01-03,5
wbamber10005,wbamber,10005,2018-08-23,5
wbamber2490,wbamber,2490,2016-02-26,4
wbamber1476,wbamber,1476,2019-04-17,5
cmichels7975,cmichels,7975,2017-11-21,3
cmichels7970,cmichels,7970,2019-08-31,4
cmichels8831,cmichels,8831,2017-12-18,3
cmichels9786,cmichels,9786,2019-04-20,2
cmichels66,cmichels,66,2018-11-22,3
cmichels2889,cmichels,2889,2018-01-15,5
cmichels2235,cmichels,2235,2019-02-17,5
cmichels10523,cmichels,10523,2019-06-08,5
cmichels2176,cmichels,2176,2018-10-20,5
cmichels6221,cmichels,6221,2018-05-01,2
cmichels11240,cmichels,11240,2018-06-05,3
cmichels1537,cmichels,1537,2018-06-15,4
cmichels1514,cmichels,1514,2019-03-10,3
jlosada4684,jlosada,4684,2018-10-10,3
jlosada7339,jlosada,7339,2017-12-18,4
jlosada1492,jlosada,1492,2017-07-05,5
jlosada9559,jlosada,9559,2019-10-07,3
jlosada2377,jlosada,2377,2017-10-22,3
jlosada7802,jlosada,7802,2019-04-29,5
jlosada10099,jlosada,10099,2018-10-07,4
jlosada10238,jlosada,10238,2017-01-10,5
jlosada3938,jlosada,3938,2017-09-23,5
jlosada3543,jlosada,3543,2017-02-26,4
jlosada7214,jlosada,7214,2017-05-13,3
jlosada11210,jlosada,11210,2019-03-31,5
jlosada697,jlosada,697,2017-09-23,5
jlosada8311,jlosada,8311,2018-03-22,4
jlosada5192,jlosada,5192,2018-02-18,5
jlosada4546,jlosada,4546,2017-03-15,4
jlosada347,jlosada,347,2019-10-05,3
jlosada5257,jlosada,5257,2017-08-17,5
jlosada11494,jlosada,11494,2017-10-16,5
jlosada8095,jlosada,8095,2018-07-19,4
jlosada4479,jlosada,4479,2018-04-09,5
jlosada4566,jlosada,4566,2018-03-29,4
ccornman5879,ccornman,5879,2019-02-04,4
ccornman6516,ccornman,6516,2019-08-23,5
ccornman1115,ccornman,1115,2019-04-13,3
ccornman2554,ccornman,2554,2019-10-08,4
ccornman7268,ccornman,7268,2018-10-28,4
kcombest3551,kcombest,3551,2019-08-04,4
kcombest1850,kcombest,1850,2019-06-11,4
kcombest2758,kcombest,2758,2019-05-18,5
kcombest11631,kcombest,11631,2019-05-28,3
kcombest1939,kcombest,1939,2019-06-26,4
kcombest7161,kcombest,7161,2019-08-21,5
kcombest10522,kcombest,10522,2019-07-07,5
kcombest11473,kcombest,11473,2019-05-09,4
kcombest2319,kcombest,2319,2019-03-09,4
kcombest4150,kcombest,4150,2019-09-12,4
kcombest7343,kcombest,7343,2019-09-11,5
kcombest5358,kcombest,5358,2019-05-24,4
kcombest10632,kcombest,10632,2019-08-20,4
kcombest9024,kcombest,9024,2019-10-08,4
kcombest1792,kcombest,1792,2019-04-19,4
kcombest2195,kcombest,2195,2019-03-13,4
kcombest4615,kcombest,4615,2019-06-07,1
kcombest8875,kcombest,8875,2019-04-23,4
kcombest3810,kcombest,3810,2019-06-08,2
bdeloach7495,bdeloach,7495,2018-04-09,3
bdeloach11258,bdeloach,11258,2018-07-06,4
bdeloach12054,bdeloach,12054,2019-09-29,5
bdeloach2735,bdeloach,2735,2019-09-17,4
bdeloach3175,bdeloach,3175,2019-07-13,4
bdeloach7659,bdeloach,7659,2019-06-22,5
bdeloach11945,bdeloach,11945,2017-11-11,4
bdeloach8646,bdeloach,8646,2018-04-21,4
bdeloach12039,bdeloach,12039,2019-02-04,3
bdeloach8183,bdeloach,8183,2017-10-27,5
bdeloach9564,bdeloach,9564,2019-09-06,2
bdeloach6108,bdeloach,6108,2017-12-07,4
kberumen3960,kberumen,3960,2015-01-03,5
kberumen3851,kberumen,3851,2019-10-03,4
kberumen8936,kberumen,8936,2018-08-12,4
kberumen1862,kberumen,1862,2017-12-14,3
kberumen6185,kberumen,6185,2019-06-20,3
kberumen5580,kberumen,5580,2016-05-21,4
kberumen1852,kberumen,1852,2015-05-15,5
crandle222,crandle,222,2017-12-16,5
crandle3320,crandle,3320,2018-01-17,3
crandle11790,crandle,11790,2018-02-22,3
crandle7443,crandle,7443,2017-06-03,2
crandle10596,crandle,10596,2019-06-18,3
crandle6595,crandle,6595,2018-01-04,4
crandle1139,crandle,1139,2019-04-13,4
crandle152,crandle,152,2017-05-20,1
crandle5199,crandle,5199,2017-07-22,5
crandle4403,crandle,4403,2018-06-16,4
crandle11851,crandle,11851,2018-06-20,4
crandle3465,crandle,3465,2017-11-13,5
crandle9729,crandle,9729,2017-11-10,3
crandle8740,crandle,8740,2019-09-29,1
crandle5065,crandle,5065,2018-10-26,4
crandle4499,crandle,4499,2018-07-25,4
crandle8011,crandle,8011,2017-09-06,4
crandle1890,crandle,1890,2018-05-11,4
crandle11837,crandle,11837,2018-12-14,4
crandle11792,crandle,11792,2018-03-26,2
crandle11888,crandle,11888,2018-03-01,2
crandle966,crandle,966,2019-01-24,4
crandle458,crandle,458,2018-07-06,3
mengh2261,mengh,2261,2019-04-25,4
mengh1490,mengh,1490,2019-08-22,3
mengh8665,mengh,8665,2019-05-17,4
mengh3028,mengh,3028,2019-04-06,4
mengh9149,mengh,9149,2019-04-13,4
mengh5910,mengh,5910,2019-03-25,4
mengh8856,mengh,8856,2019-08-16,3
mengh943,mengh,943,2019-08-14,2
mengh11305,mengh,11305,2019-07-02,1
mengh1467,mengh,1467,2019-08-17,4
mengh2701,mengh,2701,2019-08-10,4
mbissell9801,mbissell,9801,2017-09-05,4
mbissell8266,mbissell,8266,2018-01-05,2
mbissell2860,mbissell,2860,2019-03-08,4
mbissell3712,mbissell,3712,2016-01-31,2
mbissell4973,mbissell,4973,2016-03-10,5
mbissell11083,mbissell,11083,2019-05-31,5
mbissell1940,mbissell,1940,2018-05-18,4
mbissell3648,mbissell,3648,2019-03-21,3
mbissell9161,mbissell,9161,2016-12-03,4
mbissell6843,mbissell,6843,2018-02-10,3
mbissell5810,mbissell,5810,2019-09-16,4
mbissell8200,mbissell,8200,2019-06-20,3
mbissell5269,mbissell,5269,2016-03-08,5
mbissell7591,mbissell,7591,2017-05-29,5
mbissell7869,mbissell,7869,2016-01-08,4
mbissell9865,mbissell,9865,2018-08-13,4
mbissell5356,mbissell,5356,2017-01-20,3
mbissell4506,mbissell,4506,2018-12-14,2
mbissell4817,mbissell,4817,2018-06-07,5
mbissell4789,mbissell,4789,2016-05-07,5
ctreadway4984,ctreadway,4984,2019-03-10,3
ctreadway4566,ctreadway,4566,2019-02-10,1
ctreadway7944,ctreadway,7944,2018-12-07,4
ctreadway8390,ctreadway,8390,2018-07-03,5
ctreadway3447,ctreadway,3447,2018-08-08,4
ctreadway2088,ctreadway,2088,2018-06-20,4
ctreadway4086,ctreadway,4086,2018-09-05,4
ctreadway1316,ctreadway,1316,2018-10-14,4
ctreadway11744,ctreadway,11744,2018-07-08,1
ctreadway4365,ctreadway,4365,2019-07-19,4
ctreadway2327,ctreadway,2327,2019-02-19,3
ctreadway2421,ctreadway,2421,2018-06-22,4
ctreadway10253,ctreadway,10253,2018-01-08,4
ctreadway11885,ctreadway,11885,2018-09-03,3
ctreadway154,ctreadway,154,2018-10-04,3
ctreadway11896,ctreadway,11896,2018-11-14,5
ctreadway11164,ctreadway,11164,2017-12-30,3
ctreadway7871,ctreadway,7871,2018-09-28,4
ctreadway10771,ctreadway,10771,2018-02-14,4
ctreadway9581,ctreadway,9581,2018-03-16,4
ctreadway5636,ctreadway,5636,2018-12-23,4
ctreadway2244,ctreadway,2244,2019-03-08,4
ctreadway5470,ctreadway,5470,2019-05-10,2
ctreadway994,ctreadway,994,2018-10-27,4
cbranch10071,cbranch,10071,2017-12-06,4
cbranch9369,cbranch,9369,2017-11-06,4
cbranch11156,cbranch,11156,2019-05-04,4
cbranch5480,cbranch,5480,2018-01-24,5
cbranch10792,cbranch,10792,2019-07-01,4
cbranch7112,cbranch,7112,2018-08-09,2
cbranch7673,cbranch,7673,2017-05-23,4
cbranch6111,cbranch,6111,2018-03-28,4
cbranch10399,cbranch,10399,2018-09-30,4
cbranch2488,cbranch,2488,2017-08-09,4
cbranch5593,cbranch,5593,2017-09-07,3
cbranch5801,cbranch,5801,2018-01-01,4
cbranch8863,cbranch,8863,2018-01-06,5
cbranch5227,cbranch,5227,2017-06-28,2
cbranch8393,cbranch,8393,2017-08-23,2
cbranch11968,cbranch,11968,2018-11-27,4
eheine9285,eheine,9285,2017-10-13,2
eheine2049,eheine,2049,2017-03-31,3
eheine4803,eheine,4803,2016-02-11,2
eheine8093,eheine,8093,2017-09-30,2
eheine7253,eheine,7253,2018-12-29,3
eheine3393,eheine,3393,2014-09-01,5
eheine9959,eheine,9959,2018-09-08,4
eheine10038,eheine,10038,2019-01-21,5
eheine3135,eheine,3135,2017-10-01,5
eheine8286,eheine,8286,2019-01-24,4
eheine11254,eheine,11254,2017-09-23,3
eheine8930,eheine,8930,2018-09-19,4
eheine55,eheine,55,2019-08-28,4
eheine10588,eheine,10588,2017-11-22,5
eheine9603,eheine,9603,2017-12-16,3
eheine1658,eheine,1658,2015-06-18,4
eheine10449,eheine,10449,2019-06-16,4
eheine4552,eheine,4552,2019-04-21,5
eheine1839,eheine,1839,2018-12-09,4
eheine5128,eheine,5128,2017-05-29,4
eheine115,eheine,115,2017-08-19,4
eheine10146,eheine,10146,2018-08-12,4
eheine11358,eheine,11358,2018-06-18,4
eheine410,eheine,410,2017-05-30,4
spastrana8554,spastrana,8554,2018-10-31,4
spastrana4034,spastrana,4034,2016-08-16,4
spastrana11860,spastrana,11860,2019-04-20,4
spastrana11988,spastrana,11988,2018-06-29,4
spastrana10129,spastrana,10129,2019-04-17,1
spastrana9464,spastrana,9464,2016-08-01,5
spastrana9274,spastrana,9274,2017-06-21,2
spastrana11750,spastrana,11750,2019-09-13,4
spastrana1276,spastrana,1276,2014-01-30,4
spastrana10542,spastrana,10542,2019-07-30,3
spastrana1324,spastrana,1324,2016-08-15,4
spastrana177,spastrana,177,2015-09-21,3
spastrana8669,spastrana,8669,2017-12-20,3
spastrana5367,spastrana,5367,2017-04-20,3
spastrana6139,spastrana,6139,2019-05-06,3
spastrana2092,spastrana,2092,2014-10-04,4
spastrana6907,spastrana,6907,2018-07-22,4
spastrana7967,spastrana,7967,2019-09-20,4
spastrana759,spastrana,759,2014-08-31,3
spastrana9824,spastrana,9824,2017-02-20,4
spastrana10121,spastrana,10121,2018-12-09,4
spastrana10169,spastrana,10169,2019-06-22,3
spastrana11567,spastrana,11567,2017-06-09,4
spastrana131,spastrana,131,2017-08-01,5
cfrazier10255,cfrazier,10255,2019-08-20,4
cfrazier316,cfrazier,316,2019-06-24,5
cfrazier2108,cfrazier,2108,2019-09-05,2
cfrazier2796,cfrazier,2796,2019-08-30,3
cfrazier9324,cfrazier,9324,2019-07-26,4
cfrazier6163,cfrazier,6163,2019-07-28,4
cfrazier11911,cfrazier,11911,2019-09-20,5
cfrazier4571,cfrazier,4571,2019-06-22,4
cfrazier4140,cfrazier,4140,2019-07-30,4
cfrazier5573,cfrazier,5573,2019-08-14,2
cfrazier7998,cfrazier,7998,2019-08-16,3
cfrazier6263,cfrazier,6263,2019-08-04,4
cfrazier5443,cfrazier,5443,2019-10-06,5
cfrazier7574,cfrazier,7574,2019-07-18,4
cfrazier1842,cfrazier,1842,2019-07-04,5
cfrazier7645,cfrazier,7645,2019-10-07,4
cfrazier2283,cfrazier,2283,2019-09-19,1
cfrazier1851,cfrazier,1851,2019-08-16,4
cfrazier6574,cfrazier,6574,2019-08-03,4
cfrazier1956,cfrazier,1956,2019-09-01,2
cfrazier11443,cfrazier,11443,2019-09-01,4
jbryer8132,jbryer,8132,2019-05-19,4
jbryer72,jbryer,72,2017-05-04,4
jbryer9185,jbryer,9185,2017-02-21,4
jbryer1252,jbryer,1252,2018-09-16,4
jbryer6859,jbryer,6859,2016-08-31,4
jbryer5637,jbryer,5637,2017-11-09,4
jbryer3659,jbryer,3659,2017-04-13,4
jbryer11741,jbryer,11741,2017-05-04,1
jbryer6507,jbryer,6507,2019-03-19,3
jbryer7262,jbryer,7262,2018-09-12,4
jbryer1621,jbryer,1621,2018-10-11,4
jbryer2361,jbryer,2361,2017-12-01,5
jbryer633,jbryer,633,2016-09-26,5
jbryer1496,jbryer,1496,2017-12-12,4
jbryer12103,jbryer,12103,2017-03-24,5
jbryer10006,jbryer,10006,2017-02-02,2
jbryer6192,jbryer,6192,2016-10-29,3
jbryer3101,jbryer,3101,2018-01-17,5
jbryer11573,jbryer,11573,2019-03-19,5
jbryer2603,jbryer,2603,2018-02-13,5
jbryer888,jbryer,888,2019-09-26,5
ltallon7197,ltallon,7197,2018-04-02,2
ltallon450,ltallon,450,2016-12-22,5
ltallon4501,ltallon,4501,2019-06-11,1
ltallon9835,ltallon,9835,2018-04-01,4
ltallon3300,ltallon,3300,2017-08-30,4
ltallon5782,ltallon,5782,2018-07-18,5
ltallon5000,ltallon,5000,2017-11-15,4
ltallon11879,ltallon,11879,2018-03-22,4
ltallon11108,ltallon,11108,2019-02-28,4
ltallon6322,ltallon,6322,2017-06-30,5
ltallon6312,ltallon,6312,2018-05-10,4
ltallon3928,ltallon,3928,2018-08-12,4
ltallon182,ltallon,182,2019-08-01,4
ltallon899,ltallon,899,2017-12-14,4
ltallon7978,ltallon,7978,2017-10-06,4
ltallon10018,ltallon,10018,2017-08-04,4
ltallon9545,ltallon,9545,2019-05-29,1
ltallon10421,ltallon,10421,2018-12-20,1
ltallon3827,ltallon,3827,2017-02-23,3
ltallon4841,ltallon,4841,2019-06-24,5
ltallon6640,ltallon,6640,2017-09-01,4
ltallon11122,ltallon,11122,2019-04-01,2
ltallon9543,ltallon,9543,2017-05-06,4
jflinchum307,jflinchum,307,2018-01-31,4
jflinchum5395,jflinchum,5395,2017-08-29,3
jflinchum9783,jflinchum,9783,2017-06-27,5
jflinchum7989,jflinchum,7989,2016-12-31,2
cruggiero11016,cruggiero,11016,2019-02-19,4
cruggiero4162,cruggiero,4162,2019-03-17,3
cruggiero10759,cruggiero,10759,2019-04-09,4
cruggiero3743,cruggiero,3743,2019-10-06,1
cruggiero7966,cruggiero,7966,2019-08-10,5
cruggiero2243,cruggiero,2243,2019-03-14,4
cruggiero3037,cruggiero,3037,2019-08-26,4
cruggiero6510,cruggiero,6510,2019-08-25,3
cruggiero597,cruggiero,597,2019-07-27,4
cruggiero9076,cruggiero,9076,2019-01-12,3
cruggiero7315,cruggiero,7315,2018-11-18,3
dfunkhouser6860,dfunkhouser,6860,2016-06-22,5
dfunkhouser10865,dfunkhouser,10865,2018-06-17,4
dfunkhouser9729,dfunkhouser,9729,2016-09-08,3
dfunkhouser7461,dfunkhouser,7461,2018-09-08,4
dfunkhouser7448,dfunkhouser,7448,2017-02-06,4
dfunkhouser6310,dfunkhouser,6310,2016-10-06,5
dfunkhouser5813,dfunkhouser,5813,2019-06-27,3
dfunkhouser1013,dfunkhouser,1013,2014-02-25,4
dfunkhouser10059,dfunkhouser,10059,2017-09-01,3
dfunkhouser1427,dfunkhouser,1427,2014-08-25,5
dfunkhouser1848,dfunkhouser,1848,2014-01-19,3
jsayers3182,jsayers,3182,2016-11-22,5
jsayers7536,jsayers,7536,2017-04-14,4
jsayers7299,jsayers,7299,2017-05-20,2
jsayers11197,jsayers,11197,2018-08-11,5
hharbuck1411,hharbuck,1411,2019-03-28,4
hharbuck3480,hharbuck,3480,2019-06-19,1
hharbuck9083,hharbuck,9083,2019-07-26,4
hharbuck4348,hharbuck,4348,2019-09-10,4
hharbuck427,hharbuck,427,2019-09-08,4
hharbuck1510,hharbuck,1510,2019-06-07,5
hharbuck3018,hharbuck,3018,2019-03-19,5
rinabinet7773,rinabinet,7773,2019-08-14,4
rinabinet8438,rinabinet,8438,2019-09-04,4
rinabinet5550,rinabinet,5550,2019-08-01,4
rinabinet4682,rinabinet,4682,2019-09-07,3
rinabinet2158,rinabinet,2158,2019-08-06,3
rinabinet11312,rinabinet,11312,2019-08-20,4
rinabinet2040,rinabinet,2040,2019-08-26,4
rinabinet354,rinabinet,354,2019-08-21,4
rinabinet2147,rinabinet,2147,2019-07-27,1
rinabinet5108,rinabinet,5108,2019-07-30,4
rinabinet5850,rinabinet,5850,2019-07-06,4
rinabinet416,rinabinet,416,2019-09-11,3
rinabinet4258,rinabinet,4258,2019-09-12,2
rinabinet45,rinabinet,45,2019-09-08,4
rinabinet246,rinabinet,246,2019-07-13,5
rinabinet8616,rinabinet,8616,2019-08-11,4
rinabinet11087,rinabinet,11087,2019-09-11,5
ffuchs9016,ffuchs,9016,2016-06-18,4
ffuchs2204,ffuchs,2204,2016-11-28,4
ffuchs10761,ffuchs,10761,2018-12-21,5
ffuchs10520,ffuchs,10520,2018-11-09,5
ffuchs6150,ffuchs,6150,2015-10-30,3
ffuchs10559,ffuchs,10559,2019-02-10,4
ffuchs6084,ffuchs,6084,2018-11-25,4
ffuchs7840,ffuchs,7840,2018-12-02,4
ffuchs4245,ffuchs,4245,2016-06-29,4
ffuchs12138,ffuchs,12138,2018-06-16,4
ffuchs5786,ffuchs,5786,2015-10-13,2
ptuel9395,ptuel,9395,2019-08-08,1
ptuel3492,ptuel,3492,2019-06-18,5
ptuel7103,ptuel,7103,2019-04-18,3
ptuel3037,ptuel,3037,2019-07-16,4
ptuel1666,ptuel,1666,2019-07-09,3
ptuel1983,ptuel,1983,2019-09-08,2
ptuel11774,ptuel,11774,2019-06-27,3
ptuel255,ptuel,255,2019-06-14,4
ptuel1711,ptuel,1711,2019-07-05,4
ptuel10814,ptuel,10814,2019-03-25,4
ptuel5135,ptuel,5135,2019-05-21,4
ptuel1874,ptuel,1874,2019-05-03,2
ptuel3968,ptuel,3968,2019-06-04,4
ptuel11215,ptuel,11215,2019-04-26,4
eslate4312,eslate,4312,2019-03-06,2
eslate7837,eslate,7837,2018-11-21,4
eslate9389,eslate,9389,2018-09-20,4
eslate3896,eslate,3896,2019-01-03,4
eslate2555,eslate,2555,2019-08-27,4
eslate7977,eslate,7977,2018-11-12,4
eslate9441,eslate,9441,2019-05-18,3
eslate4248,eslate,4248,2019-04-15,4
eslate10855,eslate,10855,2019-02-21,5
eslate1486,eslate,1486,2018-09-07,2
eslate6683,eslate,6683,2019-01-27,4
eslate6618,eslate,6618,2019-08-30,4
eslate2142,eslate,2142,2018-09-22,4
eslate10646,eslate,10646,2019-03-31,2
eslate8163,eslate,8163,2018-12-07,2
eslate10846,eslate,10846,2019-06-13,4
eslate1255,eslate,1255,2019-08-13,5
eslate11224,eslate,11224,2019-08-05,4
eslate3568,eslate,3568,2018-12-12,3
ecanning7733,ecanning,7733,2019-09-22,4
ecanning3980,ecanning,3980,2019-09-22,4
ecanning11596,ecanning,11596,2019-09-26,5
ecanning1047,ecanning,1047,2019-10-01,3
ecanning8061,ecanning,8061,2019-09-15,3
ecanning464,ecanning,464,2019-09-19,5
ecanning8927,ecanning,8927,2019-09-24,5
ecanning1005,ecanning,1005,2019-09-03,4
ecanning1066,ecanning,1066,2019-09-21,3
ecanning4336,ecanning,4336,2019-09-19,4
ecanning3330,ecanning,3330,2019-09-02,4
ecanning531,ecanning,531,2019-10-02,4
ecanning1500,ecanning,1500,2019-09-20,2
ecanning3175,ecanning,3175,2019-09-29,4
ecanning4394,ecanning,4394,2019-09-05,3
ecanning11044,ecanning,11044,2019-10-04,5
ecanning5540,ecanning,5540,2019-09-02,2
ecanning9094,ecanning,9094,2019-09-23,4
ecanning12168,ecanning,12168,2019-09-30,4
ecanning5318,ecanning,5318,2019-08-28,4
ecanning6222,ecanning,6222,2019-08-29,4
ecanning5662,ecanning,5662,2019-09-09,5
ecanning4991,ecanning,4991,2019-09-23,4
lwheelwright8089,lwheelwright,8089,2018-01-27,2
lwheelwright1762,lwheelwright,1762,2017-10-18,4
lwheelwright11302,lwheelwright,11302,2017-06-11,2
lwheelwright1563,lwheelwright,1563,2018-04-23,4
lwheelwright7094,lwheelwright,7094,2018-08-30,5
lwheelwright11233,lwheelwright,11233,2018-07-28,3
lwheelwright5738,lwheelwright,5738,2017-09-12,1
lwheelwright4097,lwheelwright,4097,2016-12-04,4
dolden3180,dolden,3180,2015-08-04,4
dolden6557,dolden,6557,2016-07-30,4
dolden3219,dolden,3219,2017-11-22,3
dolden9147,dolden,9147,2018-06-16,5
dolden2301,dolden,2301,2017-06-03,3
dolden4208,dolden,4208,2018-10-04,3
dolden3358,dolden,3358,2018-02-18,4
dolden6468,dolden,6468,2018-09-15,4
dolden9088,dolden,9088,2017-02-01,2
dolden2730,dolden,2730,2015-03-03,1
dolden5877,dolden,5877,2019-06-30,4
dolden3702,dolden,3702,2019-03-07,2
dolden253,dolden,253,2016-11-18,4
dolden12102,dolden,12102,2017-01-05,4
dolden7885,dolden,7885,2019-05-20,3
dolden1400,dolden,1400,2018-01-18,4
dolden11609,dolden,11609,2017-07-20,4
dolden341,dolden,341,2018-06-28,5
dolden2613,dolden,2613,2018-02-02,4
aamar3453,aamar,3453,2017-07-07,4
aamar3070,aamar,3070,2017-08-19,4
aamar3856,aamar,3856,2019-03-08,5
aamar5255,aamar,5255,2017-05-05,5
aamar1337,aamar,1337,2018-01-06,4
aamar10244,aamar,10244,2018-11-18,1
aamar783,aamar,783,2018-10-04,4
aamar5610,aamar,5610,2019-04-16,5
aamar9168,aamar,9168,2019-02-25,4
aamar470,aamar,470,2017-10-27,3
